campaign_name,campaign_type,platform,start_date,end_date,budget,status,country,city,region,start_month,start_year,quarter,campaign_count
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Portugal,New Johnfort,Michigan,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Portugal,Lake Selena,Indiana,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Romania,New Jeffrey,Alaska,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Romania,,,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Romania,East Jeffreymouth,New Hampshire,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Spain,Thomasberg,Montana,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Spain,Jasonfort,Virginia,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Spain,,,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Spain,Juliechester,Kansas,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Sweden,New Rita,North Carolina,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Sweden,,,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Sweden,Meaganhaven,South Dakota,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Sweden,Smithview,Hawaii,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Switzerland,,,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,Switzerland,Riceside,Missouri,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,United Kingdom,,,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,United Kingdom,New Cynthiaside,Vermont,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,United Kingdom,Jasonview,Mississippi,3,2024,Q2,1
Display Campaign 43 - Twitter,Display,Twitter,2024-03-24,,46850.98,Paused,United Kingdom,East Steven,Washington,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Austria,Lake Nicoleview,Alabama,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Austria,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Austria,Danielchester,Wyoming,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Belgium,Lake Ernest,Delaware,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Belgium,Daviston,North Carolina,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Belgium,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Belgium,Carlsonfurt,Utah,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Czech Republic,Brandtside,Rhode Island,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Czech Republic,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Denmark,East Natalieland,Kansas,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Denmark,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Finland,Cabreraside,Colorado,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Finland,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Finland,East Donna,Wyoming,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,France,East Lydiamouth,Wyoming,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,France,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Germany,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Germany,Lake Mark,Louisiana,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Greece,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Greece,East Carloston,California,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Hungary,Lake Larry,Wisconsin,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Hungary,Samuelhaven,Texas,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Hungary,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Ireland,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Ireland,Sanchezfort,Oregon,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Italy,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Italy,Carlshire,Montana,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Netherlands,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Netherlands,Coxberg,Pennsylvania,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Norway,East Nathaniel,Rhode Island,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Norway,Natashaport,Delaware,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Norway,New Mariotown,Hawaii,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Norway,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Poland,West Allison,Oklahoma,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Poland,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Portugal,New Johnfort,Michigan,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Portugal,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Portugal,Lake Selena,Indiana,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Romania,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Romania,East Jeffreymouth,New Hampshire,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Romania,New Jeffrey,Alaska,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Spain,Juliechester,Kansas,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Spain,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Spain,Jasonfort,Virginia,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Spain,Thomasberg,Montana,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Sweden,Meaganhaven,South Dakota,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Sweden,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Sweden,New Rita,North Carolina,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Sweden,Smithview,Hawaii,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Switzerland,Riceside,Missouri,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,Switzerland,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,United Kingdom,,,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,United Kingdom,East Steven,Washington,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,United Kingdom,Jasonview,Mississippi,3,2024,Q2,1
Display Campaign 46 - Google Ads,Display,Google Ads,2024-03-25,,6075.74,Paused,United Kingdom,New Cynthiaside,Vermont,3,2024,Q2,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Austria,Lake Nicoleview,Alabama,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Austria,Danielchester,Wyoming,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Austria,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Belgium,Daviston,North Carolina,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Belgium,Lake Ernest,Delaware,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Belgium,Carlsonfurt,Utah,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Belgium,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Czech Republic,Brandtside,Rhode Island,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Czech Republic,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Denmark,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Denmark,East Natalieland,Kansas,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Finland,East Donna,Wyoming,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Finland,Cabreraside,Colorado,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Finland,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,France,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,France,East Lydiamouth,Wyoming,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Germany,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Germany,Lake Mark,Louisiana,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Greece,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Greece,East Carloston,California,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Hungary,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Hungary,Samuelhaven,Texas,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Hungary,Lake Larry,Wisconsin,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Ireland,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Ireland,Sanchezfort,Oregon,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Italy,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Italy,Carlshire,Montana,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Netherlands,Coxberg,Pennsylvania,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Netherlands,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Norway,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Norway,New Mariotown,Hawaii,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Norway,East Nathaniel,Rhode Island,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Norway,Natashaport,Delaware,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Poland,West Allison,Oklahoma,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Poland,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Portugal,New Johnfort,Michigan,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Portugal,Lake Selena,Indiana,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Portugal,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Romania,New Jeffrey,Alaska,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Romania,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Romania,East Jeffreymouth,New Hampshire,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Spain,Juliechester,Kansas,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Spain,Thomasberg,Montana,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Spain,Jasonfort,Virginia,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Spain,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Sweden,Smithview,Hawaii,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Sweden,Meaganhaven,South Dakota,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Sweden,New Rita,North Carolina,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Sweden,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Switzerland,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,Switzerland,Riceside,Missouri,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,United Kingdom,East Steven,Washington,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,United Kingdom,Jasonview,Mississippi,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,United Kingdom,,,2,2024,Q1,1
Display Campaign 47 - Google Ads,Display,Google Ads,2024-02-06,,8616.95,Active,United Kingdom,New Cynthiaside,Vermont,2,2024,Q1,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Austria,Danielchester,Wyoming,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Austria,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Austria,Lake Nicoleview,Alabama,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Belgium,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Belgium,Lake Ernest,Delaware,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Belgium,Daviston,North Carolina,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Belgium,Carlsonfurt,Utah,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Czech Republic,Brandtside,Rhode Island,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Czech Republic,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Denmark,East Natalieland,Kansas,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Denmark,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Finland,East Donna,Wyoming,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Finland,Cabreraside,Colorado,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Finland,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,France,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,France,East Lydiamouth,Wyoming,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Germany,Lake Mark,Louisiana,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Germany,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Greece,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Greece,East Carloston,California,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Hungary,Samuelhaven,Texas,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Hungary,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Hungary,Lake Larry,Wisconsin,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Ireland,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Ireland,Sanchezfort,Oregon,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Italy,Carlshire,Montana,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Italy,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Netherlands,Coxberg,Pennsylvania,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Netherlands,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Norway,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Norway,New Mariotown,Hawaii,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Norway,East Nathaniel,Rhode Island,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Norway,Natashaport,Delaware,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Poland,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Poland,West Allison,Oklahoma,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Portugal,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Portugal,New Johnfort,Michigan,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Portugal,Lake Selena,Indiana,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Romania,East Jeffreymouth,New Hampshire,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Romania,New Jeffrey,Alaska,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Romania,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Spain,Jasonfort,Virginia,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Spain,Thomasberg,Montana,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Spain,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Spain,Juliechester,Kansas,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Sweden,Meaganhaven,South Dakota,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Sweden,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Sweden,Smithview,Hawaii,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Sweden,New Rita,North Carolina,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Switzerland,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,Switzerland,Riceside,Missouri,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,United Kingdom,East Steven,Washington,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,United Kingdom,,,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,United Kingdom,Jasonview,Mississippi,8,2024,Q3,1
Display Campaign 49 - Google Ads,Display,Google Ads,2024-08-20,,41638.06,Active,United Kingdom,New Cynthiaside,Vermont,8,2024,Q3,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Austria,Danielchester,Wyoming,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Austria,Lake Nicoleview,Alabama,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Austria,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Belgium,Lake Ernest,Delaware,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Belgium,Carlsonfurt,Utah,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Belgium,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Belgium,Daviston,North Carolina,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Czech Republic,Brandtside,Rhode Island,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Czech Republic,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Denmark,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Denmark,East Natalieland,Kansas,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Finland,Cabreraside,Colorado,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Finland,East Donna,Wyoming,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Finland,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,France,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,France,East Lydiamouth,Wyoming,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Germany,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Germany,Lake Mark,Louisiana,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Greece,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Greece,East Carloston,California,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Hungary,Lake Larry,Wisconsin,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Hungary,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Hungary,Samuelhaven,Texas,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Ireland,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Ireland,Sanchezfort,Oregon,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Italy,,,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Italy,Carlshire,Montana,9,2024,Q4,1
Display Campaign 5 - Google Ads,Display,Google Ads,2024-09-25,,18589.99,Active,Netherlands,Coxberg,Pennsylvania,9,2024,Q4,1
